cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2910305,Elísio Medrado,0  ,NE,BA,M,2020,8122,13693379000104
2910404,Encruzilhada,0  ,NE,BA,M,2020,17006,13907373000192
2910503,Entre Rios,0  ,NE,BA,M,2020,41780,14126981000122
2910602,Esplanada,0  ,NE,BA,M,2020,37237,13885231000171
2910701,Euclides da Cunha,0  ,NE,BA,M,2020,60585,13698774000180
2910727,Eunápolis,0  ,NE,BA,M,2020,113380,16233439000102
2910750,Fátima,0  ,NE,BA,M,2020,17890,13393152000143
2910776,Feira da Mata,0  ,NE,BA,M,2020,5665,16416125000137
2910800,Feira de Santana,0  ,NE,BA,M,2020,614872,14043574000151
2910859,Filadélfia,0  ,NE,BA,M,2020,16377,13232996000102
2910909,Firmino Alves,0  ,NE,BA,M,2020,5617,13752415000163
2911006,Floresta Azul,0  ,NE,BA,M,2020,10629,14147904000159
2911105,Formosa do Rio Preto,0  ,NE,BA,M,2020,25591,13654454000128
2911204,Gandu,0  ,NE,BA,M,2020,32403,14195358000121
2911253,Gavião,0  ,NE,BA,M,2020,4463,13233036000167
2911303,Gentio do Ouro,0  ,NE,BA,M,2020,11233,13879390000163
2911402,Glória,0  ,NE,BA,M,2020,15221,14217335000170
2911501,Gongogi,0  ,NE,BA,M,2020,7128,14235048000193
2911600,Governador Mangabeira,0  ,NE,BA,M,2020,20722,13828496000138
2911659,Guajeru,0  ,NE,BA,M,2020,6937,13284658000114
2911709,Guanambi,0  ,NE,BA,M,2020,84481,13982640000196
2911808,Guaratinga,0  ,NE,BA,M,2020,20843,13634985000159
2911857,Heliópolis,0  ,NE,BA,M,2020,13031,13393178000191
2911907,Iaçu,0  ,NE,BA,M,2020,24305,13889993000146
2912004,Ibiassucê,0  ,NE,BA,M,2020,9224,13676986000166
2912103,Ibicaraí,0  ,NE,BA,M,2020,21689,14147896000140
2912202,Ibicoara,0  ,NE,BA,M,2020,19571,13922588000182
2912301,Ibicuí,0  ,NE,BA,M,2020,16198,13857701000193
2912400,Ibipeba,0  ,NE,BA,M,2020,18211,13714803000150
2912509,Ibipitanga,0  ,NE,BA,M,2020,14902,13781364000106
2912608,Ibiquera,0  ,NE,BA,M,2020,4044,13718671000134
2912707,Ibirapitanga,0  ,NE,BA,M,2020,23375,13846753000164
2912806,Ibirapuã,0  ,NE,BA,M,2020,8637,14210389000104
2912905,Ibirataia,0  ,NE,BA,M,2020,15312,14131569000109
2913002,Ibitiara,0  ,NE,BA,M,2020,16339,13781828000176
2913101,Ibititá,0  ,NE,BA,M,2020,17113,13715057000119
2913200,Ibotirama,0  ,NE,BA,M,2020,26927,13798152000123
2913309,Ichu,0  ,NE,BA,M,2020,6206,13906151000155
2913408,Igaporã,0  ,NE,BA,M,2020,15640,13811484000109
2913457,Igrapiúna,0  ,NE,BA,M,2020,13226,13071212000101
2913507,Iguaí,0  ,NE,BA,M,2020,26916,13858303000191
2913606,Ilhéus,0  ,NE,BA,M,2020,162327,13672597000162
2913705,Inhambupe,0  ,NE,BA,M,2020,39926,13647185000172
2913804,Ipecaetá,0  ,NE,BA,M,2020,14487,13621735000184
2913903,Ipiaú,0  ,NE,BA,M,2020,45873,13701651000150
2914000,Ipirá,0  ,NE,BA,M,2020,59595,14042659000115
2914109,Ipupiara,0  ,NE,BA,M,2020,9865,13798384000181
2914208,Irajuba,0  ,NE,BA,M,2020,7260,13763479000160
2914307,Iramaia,0  ,NE,BA,M,2020,8537,13894902000160
2914406,Iraquara,0  ,NE,BA,M,2020,25216,13922596000129
2914505,Irará,0  ,NE,BA,M,2020,29034,13626205000129
2914604,Irecê,0  ,NE,BA,M,2020,72967,13715891000104
2914653,Itabela,0  ,NE,BA,M,2020,30584,16234429000183
2914703,Itaberaba,0  ,NE,BA,M,2020,64489,13719646000175
2914802,Itabuna,0  ,NE,BA,M,2020,213223,14147490000168
2914901,Itacaré,0  ,NE,BA,M,2020,28296,13846902000195
2915007,Itaeté,0  ,NE,BA,M,2020,16056,13922620000120
2915106,Itagi,0  ,NE,BA,M,2020,12351,14200406000122
2915205,Itagibá,0  ,NE,BA,M,2020,14579,13701966000106
2915304,Itagimirim,0  ,NE,BA,M,2020,6869,13634969000166
2915353,Itaguaçu da Bahia,0  ,NE,BA,M,2020,14429,16445843000131
2915403,Itaju do Colônia,0  ,NE,BA,M,2020,6682,14147920000141
2915502,Itajuípe,0  ,NE,BA,M,2020,20491,14147946000190
2915601,Itamaraju,0  ,NE,BA,M,2020,64486,13761697000165
2915700,Itamari,0  ,NE,BA,M,2020,8035,13753959000140
2915809,Itambé,0  ,NE,BA,M,2020,23049,13743760000130
2915908,Itanagra,0  ,NE,BA,M,2020,6441,14757157000170
2916005,Itanhém,0  ,NE,BA,M,2020,19405,14210512000197
2916104,Itaparica,0  ,NE,BA,M,2020,22228,13882949000104
2916203,Itapé,0  ,NE,BA,M,2020,8761,14147938000143
2916302,Itapebi,0  ,NE,BA,M,2020,10259,13634993000103
2916401,Itapetinga,0  ,NE,BA,M,2020,76147,13751102000190
2916500,Itapicuru,0  ,NE,BA,M,2020,35576,13647557000160
2916609,Itapitanga,0  ,NE,BA,M,2020,10313,14147482000111
2916708,Itaquara,0  ,NE,BA,M,2020,8319,13763735000119
2916807,Itarantim,0  ,NE,BA,M,2020,19747,13751276000153
2916856,Itatim,0  ,NE,BA,M,2020,14487,13866843000117
2916906,Itiruçu,0  ,NE,BA,M,2020,12576,14198543000170
2917003,Itiúba,0  ,NE,BA,M,2020,36089,13988324000121
2917102,Itororó,0  ,NE,BA,M,2020,20382,13752993000108
2917201,Ituaçu,0  ,NE,BA,M,2020,18962,14106280000121
2917300,Ituberá,0  ,NE,BA,M,2020,28602,14195333000128
2917334,Iuiú,0  ,NE,BA,M,2020,10994,16416158000187
2917359,Jaborandi,0  ,NE,BA,M,2020,8385,13245568000114
2917409,Jacaraci,0  ,NE,BA,M,2020,14842,13677109000100
2917508,Jacobina,0  ,NE,BA,M,2020,80518,14197586000130
2917607,Jaguaquara,0  ,NE,BA,M,2020,54423,13910211000103
2917706,Jaguarari,0  ,NE,BA,M,2020,33570,13988316000185
2917805,Jaguaripe,0  ,NE,BA,M,2020,18788,13796289000149
2917904,Jandaíra,0  ,NE,BA,M,2020,10709,13697206000164
2918001,Jequié,0  ,NE,BA,M,2020,155966,13894878000160
2918100,Jeremoabo,0  ,NE,BA,M,2020,40463,13809041000175
2918209,Jiquiriçá,0  ,NE,BA,M,2020,14537,13764659000166
2918308,Jitaúna,0  ,NE,BA,M,2020,11166,14205686000161
2918357,João Dourado,0  ,NE,BA,M,2020,25188,13891510000148
2918407,Juazeiro,0  ,NE,BA,M,2020,216707,13915632000127
2918456,Jucuruçu,0  ,NE,BA,M,2020,9126,16412025000132
2918506,Jussara,0  ,NE,BA,M,2020,15284,13717277000181
2918555,Jussari,0  ,NE,BA,M,2020,5833,13657937000186
2918605,Jussiape,0  ,NE,BA,M,2020,6186,13674148000153
2918704,Lafaiete Coutinho,0  ,NE,BA,M,2020,3724,14205959000178
2918753,Lagoa Real,0  ,NE,BA,M,2020,15665,16416117000190
2918803,Laje,0  ,NE,BA,M,2020,23840,13825492000104
2918902,Lajedão,0  ,NE,BA,M,2020,3955,13785670000102
2919009,Lajedinho,0  ,NE,BA,M,2020,3783,13810544000160
2919058,Lajedo do Tabocal,0  ,NE,BA,M,2020,8562,16434441000131
2512101,Pombal,0  ,NE,PB,M,2020,32801,08948697000139
2512200,Prata,0  ,NE,PB,M,2020,4209,09074113000106
2512309,Princesa Isabel,0  ,NE,PB,M,2020,23345,08888968000108
2512408,Puxinanã,0  ,NE,PB,M,2020,13680,09001744000103
2512507,Queimadas,0  ,NE,PB,M,2020,43967,08742264000122
2512606,Quixaba,0  ,NE,PB,M,2020,1956,08881567000126
2512705,Remígio,0  ,NE,PB,M,2020,19621,09048976000109
2512721,Pedro Régis,0  ,NE,PB,M,2020,6089,01612967000197
2512747,Riachão,0  ,NE,PB,M,2020,3588,01612770000158
2512754,Riachão do Bacamarte,0  ,NE,PB,M,2020,4521,01612343000170
2512762,Riachão do Poço,0  ,NE,PB,M,2020,4509,01612366000184
2512788,Riacho de Santo Antônio,0  ,NE,PB,M,2020,1948,01612637000100
2512804,Riacho dos Cavalos,0  ,NE,PB,M,2020,8526,08921876000182
2512903,Rio Tinto,0  ,NE,PB,M,2020,24176,08899940000176
2513000,Salgadinho,0  ,NE,PB,M,2020,3885,08881666000108
2513109,Salgado de São Félix,0  ,NE,PB,M,2020,12140,09072463000133
2513158,Santa Cecília,0  ,NE,PB,M,2020,6558,01612643000159
2513208,Santa Cruz,0  ,NE,PB,M,2020,6583,08999690000146
2513307,Santa Helena,0  ,NE,PB,M,2020,5889,08764284000102
2513356,Santa Inês,0  ,NE,PB,M,2020,3595,01612693000136
2513406,Santa Luzia,0  ,NE,PB,M,2020,15382,09090689000167
2513505,Santana de Mangueira,0  ,NE,PB,M,2020,5162,09150087000158
2513604,Santana dos Garrotes,0  ,NE,PB,M,2020,7031,08942211000155
2513653,Joca Claudino,0  ,NE,PB,M,2020,2636,01613283000100
2513703,Santa Rita,0  ,NE,PB,M,2020,136586,09159666000161
2513802,Santa Teresinha,0  ,NE,PB,M,2020,4573,08882524000165
2513851,Santo André,0  ,NE,PB,M,2020,2521,01612511000127
2513901,São Bento,0  ,NE,PB,M,2020,34031,09069709000118
2513927,São Bentinho,0  ,NE,PB,M,2020,4529,01612690000100
2513943,São Domingos do Cariri,0  ,NE,PB,M,2020,2615,01612650000150
2513968,São Domingos,0  ,NE,PB,M,2020,3073,01612691000147
2513984,São Francisco,0  ,NE,PB,M,2020,3392,01613323000113
2514008,São João do Cariri,0  ,NE,PB,M,2020,4199,09074345000164
2514107,São João do Tigre,0  ,NE,PB,M,2020,4422,09074592000160
2514206,São José da Lagoa Tapada,0  ,NE,PB,M,2020,7630,08999682000108
2514305,São José de Caiana,0  ,NE,PB,M,2020,6359,08891541000169
2514404,São José de Espinharas,0  ,NE,PB,M,2020,4682,08882730000175
2514453,São José dos Ramos,0  ,NE,PB,M,2020,5957,01612384000166
2514503,São José de Piranhas,0  ,NE,PB,M,2020,20251,08924052000166
2514552,São José de Princesa,0  ,NE,PB,M,2020,4003,01612684000145
2514602,São José do Bonfim,0  ,NE,PB,M,2020,3557,08882862000105
2514651,São José do Brejo do Cruz,0  ,NE,PB,M,2020,1801,01612692000191
2514701,São José do Sabugi,0  ,NE,PB,M,2020,4141,08883217000107
2514800,São José dos Cordeiros,0  ,NE,PB,M,2020,3628,08873226000109
2514909,São Mamede,0  ,NE,PB,M,2020,7724,08922718000147
2515005,São Miguel de Taipu,0  ,NE,PB,M,2020,7368,08868515000110
2515104,São Sebastião de Lagoa de Roça,0  ,NE,PB,M,2020,11661,08742439000100
2515203,São Sebastião do Umbuzeiro,0  ,NE,PB,M,2020,3489,09074998000143
2515302,Sapé,0  ,NE,PB,M,2020,52625,08917080000156
2515401,São Vicente do Seridó,0  ,NE,PB,M,2020,10775,08916124000123
2515500,Serra Branca,0  ,NE,PB,M,2020,13699,08874695000142
2515609,Serra da Raiz,0  ,NE,PB,M,2020,3148,08789737000147
2515708,Serra Grande,0  ,NE,PB,M,2020,2909,08891830000168
2515807,Serra Redonda,0  ,NE,PB,M,2020,7041,08868937000195
2515906,Serraria,0  ,NE,PB,M,2020,6099,08790172000118
2515930,Sertãozinho,0  ,NE,PB,M,2020,5024,01612771000100
2515971,Sobrado,0  ,NE,PB,M,2020,7783,01612553000168
2516003,Solânea,0  ,NE,PB,M,2020,26407,08787236000121
2516102,Soledade,0  ,NE,PB,M,2020,14989,08919425000100
2516151,Sossêgo,0  ,NE,PB,M,2020,3555,01613663000144
2516201,Sousa,0  ,NE,PB,M,2020,69444,08999674000153
2516300,Sumé,0  ,NE,PB,M,2020,16966,08874935000109
2516409,Tacima,0  ,NE,PB,M,2020,10911,08787392000192
2516508,Taperoá,0  ,NE,PB,M,2020,15376,08749525000136
2516607,Tavares,0  ,NE,PB,M,2020,14726,08944092000170
2516706,Teixeira,0  ,NE,PB,M,2020,15161,08883951000168
2516755,Tenório,0  ,NE,PB,M,2020,3058,01612649000126
2516805,Triunfo,0  ,NE,PB,M,2020,9455,08924060000102
2516904,Uiraúna,0  ,NE,PB,M,2020,15242,08924078000104
2517001,Umbuzeiro,0  ,NE,PB,M,2020,9907,08869489000144
2517100,Várzea,0  ,NE,PB,M,2020,2810,08884066000101
2517209,Vieirópolis,0  ,NE,PB,M,2020,5348,01613339000126
2517407,Zabelê,0  ,NE,PB,M,2020,2240,01612642000104
2600054,Abreu e Lima,0  ,NE,PE,M,2020,99990,08637373000180
2600104,Afogados da Ingazeira,0  ,NE,PE,M,2020,37259,10346096000106
2600203,Afrânio,0  ,NE,PE,M,2020,19635,10358174000184
2600302,Agrestina,0  ,NE,PE,M,2020,24885,10091494000110
2600401,Água Preta,0  ,NE,PE,M,2020,36771,10183929000157
2600500,Águas Belas,0  ,NE,PE,M,2020,43443,11286341000191
2600609,Alagoinha,0  ,NE,PE,M,2020,14636,11043981000170
2600708,Aliança,0  ,NE,PE,M,2020,38386,10164028000118
2600807,Altinho,0  ,NE,PE,M,2020,22972,10091502000129
2600906,Amaraji,0  ,NE,PE,M,2020,22829,11294360000160
2601003,Angelim,0  ,NE,PE,M,2020,11150,10130755000164
2601052,Araçoiaba,0  ,NE,PE,M,2020,20524,01613860000163
2601102,Araripina,0  ,NE,PE,M,2020,84418,11040854000118
2601201,Arcoverde,0  ,NE,PE,M,2020,74338,10105955000167
2601300,Barra de Guabiraba,0  ,NE,PE,M,2020,14385,10120962000138
2601409,Barreiros,0  ,NE,PE,M,2020,42659,10110989000140
2601508,Belém de Maria,0  ,NE,PE,M,2020,12073,10184703000170
2601607,Belém do São Francisco,0  ,NE,PE,M,2020,20729,10113728000183
2601706,Belo Jardim,0  ,NE,PE,M,2020,76439,10260222000105
2601805,Betânia,0  ,NE,PE,M,2020,12719,10287373000149
2601904,Bezerros,0  ,NE,PE,M,2020,60798,10091510000175
2602001,Bodocó,0  ,NE,PE,M,2020,38146,11040862000164
2602100,Bom Conselho,0  ,NE,PE,M,2020,48554,11285954000104
2602209,Bom Jardim,0  ,NE,PE,M,2020,39184,10293074000117
2602308,Bonito,0  ,NE,PE,M,2020,38134,10121515000101
2602407,Brejão,0  ,NE,PE,M,2020,8993,10131076000100
2602506,Brejinho,0  ,NE,PE,M,2020,7487,11358173000100
2602605,Brejo da Madre de Deus,0  ,NE,PE,M,2020,50742,10091528000177
2602704,Buenos Aires,0  ,NE,PE,M,2020,13155,10165165000177
2602803,Buíque,0  ,NE,PE,M,2020,58378,10105963000103
2602902,Cabo de Santo Agostinho,0  ,NE,PE,M,2020,207048,11294402000162
2603009,Cabrobó,0  ,NE,PE,M,2020,34221,10113710000181
2603108,Cachoeirinha,0  ,NE,PE,M,2020,20380,10091619000102
2603207,Caetés,0  ,NE,PE,M,2020,28739,10131720000140
2603306,Calçado,0  ,NE,PE,M,2020,11053,11034741000100
3158201,Santa Maria do Suaçuí,0  ,SE,MG,M,2020,14615,18409219000104
3158300,Santana da Vargem,0  ,SE,MG,M,2020,7100,18245183000170
3158409,Santana de Cataguases,0  ,SE,MG,M,2020,3872,17702515000136
3158508,Santana de Pirapama,0  ,SE,MG,M,2020,7642,18116178000168
3158607,Santana do Deserto,0  ,SE,MG,M,2020,3976,18338277000194
3158706,Santana do Garambéu,0  ,SE,MG,M,2020,2458,18338285000130
3158805,Santana do Jacaré,0  ,SE,MG,M,2020,4821,17888116000101
3158904,Santana do Manhuaçu,0  ,SE,MG,M,2020,8674,18385146000168
3158953,Santana do Paraíso,0  ,SE,MG,M,2020,34663,38515573000120
3159001,Santana do Riacho,0  ,SE,MG,M,2020,4295,18715458000192
3159100,Santana dos Montes,0  ,SE,MG,M,2020,3777,19718394000146
3159209,Santa Rita de Caldas,0  ,SE,MG,M,2020,8949,17857442000151
3159308,Santa Rita de Jacutinga,0  ,SE,MG,M,2020,4884,18338269000148
3159357,Santa Rita de Minas,0  ,SE,MG,M,2020,7212,66229584000180
3159407,Santa Rita de Ibitipoca,0  ,SE,MG,M,2020,3425,18094862000196
3159506,Santa Rita do Itueto,0  ,SE,MG,M,2020,5489,18413187000110
3159605,Santa Rita do Sapucaí,0  ,SE,MG,M,2020,43260,18192898000102
3159704,Santa Rosa da Serra,0  ,SE,MG,M,2020,3350,18192252000125
3159803,Santa Vitória,0  ,SE,MG,M,2020,19742,18457226000181
3159902,Santo Antônio do Amparo,0  ,SE,MG,M,2020,18525,18244335000110
3160009,Santo Antônio do Aventureiro,0  ,SE,MG,M,2020,3602,17710476000119
3160108,Santo Antônio do Grama,0  ,SE,MG,M,2020,3911,18836973000120
3160207,Santo Antônio do Itambé,0  ,SE,MG,M,2020,3838,18303222000149
3160306,Santo Antônio do Jacinto,0  ,SE,MG,M,2020,11640,18349951000136
3160405,Santo Antônio do Monte,0  ,SE,MG,M,2020,28243,16870974000166
3160454,Santo Antônio do Retiro,0  ,SE,MG,M,2020,7277,01612484000192
3160504,Santo Antônio do Rio Abaixo,0  ,SE,MG,M,2020,1765,18303248000197
3160603,Santo Hipólito,0  ,SE,MG,M,2020,3087,17694886000113
3160702,Santos Dumont,0  ,SE,MG,M,2020,46487,17747924000159
3160801,São Bento Abade,0  ,SE,MG,M,2020,5286,17877176000129
3160900,São Brás do Suaçuí,0  ,SE,MG,M,2020,3738,20356754000196
3160959,São Domingos das Dores,0  ,SE,MG,M,2020,5644,01613129000138
3161007,São Domingos do Prata,0  ,SE,MG,M,2020,17359,18401018000160
3161056,São Félix de Minas,0  ,SE,MG,M,2020,3369,01613121000171
3161106,São Francisco,0  ,SE,MG,M,2020,56323,22679153000140
3161205,São Francisco de Paula,0  ,SE,MG,M,2020,6527,18312975000110
3161304,São Francisco de Sales,0  ,SE,MG,M,2020,6238,18457283000160
3161403,São Francisco do Glória,0  ,SE,MG,M,2020,4844,18114231000191
3161502,São Geraldo,0  ,SE,MG,M,2020,12366,18137935000180
3161601,São Geraldo da Piedade,0  ,SE,MG,M,2020,3962,18307470000168
3161650,São Geraldo do Baixio,0  ,SE,MG,M,2020,4012,01613075000100
3161700,São Gonçalo do Abaeté,0  ,SE,MG,M,2020,8389,18602086000198
3161809,São Gonçalo do Pará,0  ,SE,MG,M,2020,12411,18291369000166
3161908,São Gonçalo do Rio Abaixo,0  ,SE,MG,M,2020,10920,24380651000112
3162005,São Gonçalo do Sapucaí,0  ,SE,MG,M,2020,25449,18712158000150
3162104,São Gotardo,0  ,SE,MG,M,2020,35469,18602037000155
3162203,São João Batista do Glória,0  ,SE,MG,M,2020,7453,18241778000158
3162252,São João da Lagoa,0  ,SE,MG,M,2020,4915,01612494000128
3162302,São João da Mata,0  ,SE,MG,M,2020,2749,17935206000106
3162401,São João da Ponte,0  ,SE,MG,M,2020,25165,16928483000129
3162450,São João das Missões,0  ,SE,MG,M,2020,13014,01612486000181
3162500,São João del Rei,0  ,SE,MG,M,2020,90082,17749896000109
3162559,São João do Manhuaçu,0  ,SE,MG,M,2020,11559,66232521000182
3162575,São João do Manteninha,0  ,SE,MG,M,2020,5859,22705248000190
3162609,São João do Oriente,0  ,SE,MG,M,2020,7498,18338848000190
3162658,São João do Pacuí,0  ,SE,MG,M,2020,4419,01612474000157
3162708,São João do Paraíso,0  ,SE,MG,M,2020,23618,24791154000107
3162807,São João Evangelista,0  ,SE,MG,M,2020,15774,18307488000160
3162906,São João Nepomuceno,0  ,SE,MG,M,2020,26361,18558072000114
3162922,São Joaquim de Bicas,0  ,SE,MG,M,2020,31578,01612516000150
3162948,São José da Barra,0  ,SE,MG,M,2020,7426,01616458000132
3162955,São José da Lapa,0  ,SE,MG,M,2020,23766,42774281000180
3163003,São José da Safira,0  ,SE,MG,M,2020,4268,18409235000105
3163102,São José da Varginha,0  ,SE,MG,M,2020,5004,18313882000100
3163201,São José do Alegre,0  ,SE,MG,M,2020,4196,18025999000199
3163300,São José do Divino,0  ,SE,MG,M,2020,3860,18404988000110
3163409,São José do Goiabal,0  ,SE,MG,M,2020,5420,18402552000191
3163508,São José do Jacuri,0  ,SE,MG,M,2020,6453,18409201000102
3163607,São José do Mantimento,0  ,SE,MG,M,2020,2791,18392514000103
3163706,São Lourenço,0  ,SE,MG,M,2020,45851,18188219000121
3163805,São Miguel do Anta,0  ,SE,MG,M,2020,6938,18133926000110
3163904,São Pedro da União,0  ,SE,MG,M,2020,4659,18666172000164
3164001,São Pedro dos Ferros,0  ,SE,MG,M,2020,7781,19243500000182
3164100,São Pedro do Suaçuí,0  ,SE,MG,M,2020,5246,18409243000143
3164209,São Romão,0  ,SE,MG,M,2020,12337,24891418000102
3164308,São Roque de Minas,0  ,SE,MG,M,2020,7051,18306670000104
3164407,São Sebastião da Bela Vista,0  ,SE,MG,M,2020,5504,17935370000113
3164431,São Sebastião da Vargem Alegre,0  ,SE,MG,M,2020,3007,01616854000160
3164472,São Sebastião do Anta,0  ,SE,MG,M,2020,6555,01613123000160
3164506,São Sebastião do Maranhão,0  ,SE,MG,M,2020,10044,18409177000101
3164605,São Sebastião do Oeste,0  ,SE,MG,M,2020,6775,18308734000106
3164704,São Sebastião do Paraíso,0  ,SE,MG,M,2020,70956,18241349000180
3164803,São Sebastião do Rio Preto,0  ,SE,MG,M,2020,1506,18303263000135
3164902,São Sebastião do Rio Verde,0  ,SE,MG,M,2020,2241,17906314000150
3165008,São Tiago,0  ,SE,MG,M,2020,10941,17749904000117
3165107,São Tomás de Aquino,0  ,SE,MG,M,2020,7021,18241364000129
3165206,São Thomé das Letras,0  ,SE,MG,M,2020,7089,18008920000111
3165305,São Vicente de Minas,0  ,SE,MG,M,2020,7753,17954546000184
3165404,Sapucaí-Mirim,0  ,SE,MG,M,2020,6930,18026005000159
3165503,Sardoá,0  ,SE,MG,M,2020,6300,18307496000106
3165537,Sarzedo,0  ,SE,MG,M,2020,32752,01612509000158
3165552,Setubinha,0  ,SE,MG,M,2020,12258,01613375000190
3165560,Sem-Peixe,0  ,SE,MG,M,2020,2633,01625189000170
3165578,Senador Amaral,0  ,SE,MG,M,2020,5356,41778556000190
3165602,Senador Cortes,0  ,SE,MG,M,2020,2005,17724576000102
3165701,Senador Firmino,0  ,SE,MG,M,2020,7812,18128231000140
3165800,Senador José Bento,0  ,SE,MG,M,2020,1502,18675926000142
2927408,Salvador,1  ,NE,BA,M,2020,2872347,13927801000149
2927507,Santa Bárbara,0  ,NE,BA,M,2020,20791,13626908000157
2927606,Santa Brígida,0  ,NE,BA,M,2020,14213,14217368000110
2927705,Santa Cruz Cabrália,0  ,NE,BA,M,2020,27778,13635008000176
2927804,Santa Cruz da Vitória,0  ,NE,BA,M,2020,6315,14147912000103
2927903,Santa Inês,0  ,NE,BA,M,2020,10631,14199921000130
2928000,Santaluz,0  ,NE,BA,M,2020,37348,13807870000119
2928059,Santa Luzia,0  ,NE,BA,M,2020,12597,13269634000196
2928109,Santa Maria da Vitória,0  ,NE,BA,M,2020,39845,13912506000119
2928208,Santana,0  ,NE,BA,M,2020,26614,13913140000100
2928307,Santanópolis,0  ,NE,BA,M,2020,8943,13627062000170
2928406,Santa Rita de Cássia,0  ,NE,BA,M,2020,28338,13880711000140
2928505,Santa Teresinha,0  ,NE,BA,M,2020,10405,13693650000101
2928604,Santo Amaro,0  ,NE,BA,M,2020,60069,14222566000172
2928703,Santo Antônio de Jesus,0  ,NE,BA,M,2020,101512,13825476000103
2928802,Santo Estêvão,0  ,NE,BA,M,2020,52850,14042667000161
2928901,São Desidério,0  ,NE,BA,M,2020,33742,13655436000160
2928950,São Domingos,0  ,NE,BA,M,2020,9058,16435547000150
2929008,São Félix,0  ,NE,BA,M,2020,14740,13828389000100
2929057,São Félix do Coribe,0  ,NE,BA,M,2020,15391,16430951000130
2929107,São Felipe,0  ,NE,BA,M,2020,21074,13827027000102
2929206,São Francisco do Conde,0  ,NE,BA,M,2020,39802,13830823000196
2929255,São Gabriel,0  ,NE,BA,M,2020,18793,13891544000132
2929305,São Gonçalo dos Campos,0  ,NE,BA,M,2020,37550,14060602000149
2929354,São José da Vitória,0  ,NE,BA,M,2020,5657,16429268000183
2929370,São José do Jacuípe,0  ,NE,BA,M,2020,10462,16443632000160
2929404,São Miguel das Matas,0  ,NE,BA,M,2020,11675,13825500000104
2929503,São Sebastião do Passé,0  ,NE,BA,M,2020,44300,13831441000187
2929602,Sapeaçu,0  ,NE,BA,M,2020,17398,13696257000171
2929701,Sátiro Dias,0  ,NE,BA,M,2020,17273,13648480000143
2929750,Saubara,0  ,NE,BA,M,2020,12043,13040233000160
2929800,Saúde,0  ,NE,BA,M,2020,12913,14197628000133
2929909,Seabra,0  ,NE,BA,M,2020,44091,13922604000137
2930006,Sebastião Laranjeiras,0  ,NE,BA,M,2020,11434,13982616000157
2930105,Senhor do Bonfim,0  ,NE,BA,M,2020,79015,13988308000139
2930154,Serra do Ramalho,0  ,NE,BA,M,2020,31472,16417784000198
2930204,Sento Sé,0  ,NE,BA,M,2020,40684,13692736000110
2930303,Serra Dourada,0  ,NE,BA,M,2020,17386,14222277000173
2930402,Serra Preta,0  ,NE,BA,M,2020,14878,13627823000193
2930501,Serrinha,0  ,NE,BA,M,2020,80861,13845086000103
2930600,Serrolândia,0  ,NE,BA,M,2020,13397,14196703000141
2930709,Simões Filho,0  ,NE,BA,M,2020,134377,13927827000197
2930758,Sítio do Mato,0  ,NE,BA,M,2020,13012,16417792000134
2930766,Sítio do Quinto,0  ,NE,BA,M,2020,9986,13452958000165
2930774,Sobradinho,0  ,NE,BA,M,2020,23191,16444804000110
2930808,Souto Soares,0  ,NE,BA,M,2020,16979,13922554000198
2930907,Tabocas do Brejo Velho,0  ,NE,BA,M,2020,12518,13655659000128
2931004,Tanhaçu,0  ,NE,BA,M,2020,20403,13676309000148
2931053,Tanque Novo,0  ,NE,BA,M,2020,17366,13225131000119
2931103,Tanquinho,0  ,NE,BA,M,2020,7918,13627997000156
2931202,Taperoá,0  ,NE,BA,M,2020,21074,13850342000142
2931301,Tapiramutá,0  ,NE,BA,M,2020,17010,13796016000102
2931350,Teixeira de Freitas,0  ,NE,BA,M,2020,160487,13650403000128
